source_file,local_id,full_id,parent_id,pcode,pcode_name,name,description,pos_x,pos_y,pos_z,scale_x,scale_y,scale_z
objects_1153_1093.slc,210,176ef81f-9219-ff68-7304-bebf60b77dcb,253,9,volume,,,1.489150047302246,-0.8964999914169312,-0.12915000319480896,0.8604599833488464,0.3476400077342987,0.8604599833488464
objects_1153_1093.slc,211,eeadfd74-6784-608d-0dbd-059d62242a5c,253,9,volume,,,-1.492737054824829,-0.89649897813797,-0.12915000319480896,0.8604599833488464,0.3476400077342987,0.8604599833488464
objects_1153_1093.slc,212,c5cb5174-7bc6-525c-1777-84f4eee83748,253,9,volume,,,-0.09112600237131119,0.18909500539302826,0.4968259930610657,0.012806336395442486,0.012806336395442486,0.03363694250583649
objects_1153_1093.slc,213,e420e585-ff3c-6e5c-9f58-b1253d2cd701,253,9,volume,,,-0.1679999977350235,0.4810180068016052,0.387939989566803,0.11911044269800186,0.13637295365333557,0.11916724592447281
objects_1153_1093.slc,214,bd7143b1-c568-d2d4-bc00-630872f1b6eb,253,9,volume,,,-0.1297920048236847,0.0002899999963119626,0.7285159826278687,1.8824701309204102,0.5670304894447327,0.5452547073364258
objects_1153_1093.slc,215,ee1ae49d-817f-1b4c-286f-64c749d26840,253,9,volume,,,2.2290639877319336,0.0,0.09057600051164627,1.8000510931015015,0.09988080710172653,0.439080148935318
objects_1153_1093.slc,216,941082ed-d3f6-58a1-482c-9d1b06d78ed0,253,9,volume,,,-0.7503820061683655,-0.4787220060825348,0.16870099306106567,0.6703945398330688,0.8911570310592651,0.687404453754425
objects_1153_1093.slc,217,4bab651c-119b-5fdd-8541-efffe71c61aa,253,9,volume,,,-0.0955049991607666,0.470786988735199,0.47900399565696716,0.033226124942302704,0.012806336395442486,0.012806336395442486
objects_1153_1093.slc,218,005b15dc-71ea-c143-c028-0ce4d5e9df0c,253,9,volume,,,-0.11495999991893768,0.08809299767017365,0.3564459979534149,0.045367561280727386,0.012806336395442486,0.03975347802042961
objects_1153_1093.slc,219,41a1175d-e83e-88f4-b1cc-dd4fb2632aef,253,9,volume,,,-0.06416399776935577,0.0,0.10009799897670746,2.2663955688476562,4.822622299194336,0.9571457505226135
objects_1153_1093.slc,220,38c6dc71-49f0-0aaf-df15-8774b4e42d9f,253,9,volume,,,0.1926420032978058,-0.052971001714468,0.6303709745407104,0.5182453989982605,0.1449533849954605,0.10010996460914612
objects_1153_1093.slc,221,1157d1bc-b997-434c-011a-55f5193121a1,253,9,volume,,,-0.4908750057220459,0.8426439762115479,0.15478500723838806,0.25078845024108887,1.0279090404510498,0.5973093509674072
objects_1153_1093.slc,222,c7ccee1b-7fc4-fc33-53c3-b8e231e1af20,253,9,volume,,,-0.16256800293922424,0.0,0.0837400034070015,1.760448932647705,4.961605548858643,0.41225337982177734
objects_1153_1093.slc,223,1fd6f9f3-bb31-b529-e8ca-82fa5d0435b0,253,9,volume,,,-0.10543899983167648,0.29952600598335266,0.41381898522377014,0.6351243853569031,0.03850042074918747,0.21528582274913788
